video_id,title,description,published_at,channel_title,tags,duration,view_count,like_count,comment_count,thumbnail_url,publish_date,publish_year,publish_month,publish_day_of_week,duration_seconds,duration_minutes,days_since_published,engagement_rate,views_per_day,like_to_view_ratio,duration_category,workout_type,is_nina_video
2NhIMBQaOL8,BORN TO MOVE 30 | School Years (13-16 years old) | Rock Rock Roll,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-09-22 20:48:04,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT10M53S,3295,97,0,https://i.ytimg.com/vi/2NhIMBQaOL8/hqdefault.jpg,2024-09-22,2024,9,Sunday,653,10.883333333333333,411,2.9438543247344464,8.017031630170317,0.029438543247344462,Short (< 15 min),Other,False
F8QwNXh4a2A,BORN TO MOVE 30 | School Years (8-12 year olds) | Groove Grit Flow,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-09-22 20:46:23,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT11M9S,3565,67,0,https://i.ytimg.com/vi/F8QwNXh4a2A/hqdefault.jpg,2024-09-22,2024,9,Sunday,669,11.15,411,1.879382889200561,8.673965936739659,0.01879382889200561,Short (< 15 min),GRIT,False
d1ymoNy_7Lg,BORN TO MOVE 30 | School Years (13-16 year olds) | The Works,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-09-22 20:43:16,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT15M34S,3049,77,0,https://i.ytimg.com/vi/d1ymoNy_7Lg/hqdefault.jpg,2024-09-22,2024,9,Sunday,934,15.566666666666666,411,2.525418169891768,7.418491484184915,0.025254181698917678,Medium (15-30 min),Other,False
i9WWYIPj7dw,LES MILLS | BODYCOMBAT 100 PRESENTERS,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-09-01 20:32:38,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT54S,28790,399,11,https://i.ytimg.com/vi/i9WWYIPj7dw/hqdefault.jpg,2024-09-01,2024,9,Sunday,54,0.9,432,1.4241055922195207,66.64351851851852,0.01385897881208753,Short (< 15 min),BODYCOMBAT,False
Y-knUm8Ur6g,LES MILLS | BODYCOMBAT 100 – Celebrating 25 Years,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-09-01 20:32:11,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT1M9S,32598,509,21,https://i.ytimg.com/vi/Y-knUm8Ur6g/hqdefault.jpg,2024-09-01,2024,9,Sunday,69,1.15,432,1.6258666175839007,75.45833333333333,0.01561445487453218,Short (< 15 min),BODYCOMBAT,False
-LXvci3xghk,LES MILLS XR BODYCOMBAT 100,"LES MILLS XR BODYCOMBAT 100 DLC AVAILABLE NOW: https://www.meta.com/en-gb/experiences/bodycombat-100-dlc/787855910186008/

----------

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-08-30 00:07:27,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT42S,10762,210,8,https://i.ytimg.com/vi/-LXvci3xghk/hqdefault.jpg,2024-08-30,2024,8,Friday,42,0.7,435,2.0256457907452146,24.74022988505747,0.019513101653967663,Short (< 15 min),BODYCOMBAT,False
rrxqFB4gQsA,LES MILLS | New BODYCOMBAT 100,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-08-27 03:51:12,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT22S,92698,639,16,https://i.ytimg.com/vi/rrxqFB4gQsA/hqdefault.jpg,2024-08-27,2024,8,Tuesday,22,0.36666666666666664,438,0.7065956115558049,211.63926940639269,0.006893352607391746,Short (< 15 min),BODYCOMBAT,False
mNfq-B14w0k,BORN TO MOVE 30 | Early Years (4-5 year olds) | The Universe,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-08-25 18:41:50,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT29M30S,5514,46,0,https://i.ytimg.com/vi/mNfq-B14w0k/hqdefault.jpg,2024-08-25,2024,8,Sunday,1770,29.5,439,0.8342401160681902,12.560364464692483,0.008342401160681901,Medium (15-30 min),Other,False
QL3bzeTe4p4,BORN TO MOVE 30 | School Years (8-12 year olds) | No Limits,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-08-25 18:41:50,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT11M5S,4854,104,0,https://i.ytimg.com/vi/QL3bzeTe4p4/hqdefault.jpg,2024-08-25,2024,8,Sunday,665,11.083333333333334,439,2.142562834775443,11.056947608200456,0.021425628347754428,Short (< 15 min),Other,False
ht2iRSAptVY,BORN TO MOVE 30 | School Years (6-7 year olds) | Show Us,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-08-25 18:41:50,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT12M37S,2157,29,0,https://i.ytimg.com/vi/ht2iRSAptVY/hqdefault.jpg,2024-08-25,2024,8,Sunday,757,12.616666666666667,439,1.3444598980064904,4.913439635535307,0.013444598980064905,Short (< 15 min),Other,False
geS3MwSQ6g8,BORN TO MOVE 30 | School Years (6-16 year olds) | Relaxation,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-08-25 18:41:50,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT5M8S,1778,12,0,https://i.ytimg.com/vi/geS3MwSQ6g8/hqdefault.jpg,2024-08-25,2024,8,Sunday,308,5.133333333333334,439,0.6749156355455568,4.050113895216401,0.006749156355455568,Short (< 15 min),Other,False
gLmkiSewPJo,BORN TO MOVE - E Tū (Official Music Video),"Our mission has always been to create a fitter planet, and there's no better way to achieve this than by helping our children become more active. Many of you are familiar with BORN TO MOVE™, which aims to help the next generation fall in love with movement, check out this music video to see how it's designed by kids, for kids. 

And to help with our mission of getting more kids active, we've launched a series of free BORN TO MOVE workouts on the Les Mills YouTube channel.

Together, we can build a healthier and fitter future. 💚

E Tū by Vince Harder, Kings & YAHYAH
Courtesy of Les Mills Music Licensing Ltd
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-08-25 18:42:18,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT3M29S,2951,46,0,https://i.ytimg.com/vi/gLmkiSewPJo/hqdefault.jpg,2024-08-25,2024,8,Sunday,209,3.4833333333333334,439,1.5587936292782107,6.722095671981776,0.015587936292782108,Short (< 15 min),Other,False
6lHduHZ5oo0,BORN TO MOVE 30 | School Years (13-16 year olds) | The Works,"Designed to nurture a life-long love of physical activity, BORN TO MOVE™ helps children experience the joy and vitality of moving to music.
 
Each session feeds young people’s natural appetite for action, movement and play – and lets them enjoy the energy, confidence, good health and increased ability that goes with it. 
 
Find Les Mills on social: 
https://www.instagram.com/lesmills 
https://www.tiktok.com/@lesmills 
https://www.facebook.com/lesmills",2024-08-25 18:41:50,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT15M34S,3138,69,0,https://i.ytimg.com/vi/6lHduHZ5oo0/hqdefault.jpg,2024-08-25,2024,8,Sunday,934,15.566666666666666,439,2.198852772466539,7.148063781321184,0.02198852772466539,Medium (15-30 min),Other,False
05uK2wdJIN4,Introducing LES MILLS PILATES,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-08-05 21:00:29,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT57S,89944,419,21,https://i.ytimg.com/vi/05uK2wdJIN4/hqdefault.jpg,2024-08-05,2024,8,Monday,57,0.95,459,0.4891932758160633,195.95642701525054,0.004658454149248421,Short (< 15 min),Other,False
6SdgSf6Zx_o,LES MILLS | What is LES MILLS PILATES?,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-08-05 21:00:57,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT52S,30393,237,14,https://i.ytimg.com/vi/6SdgSf6Zx_o/hqdefault.jpg,2024-08-05,2024,8,Monday,52,0.8666666666666667,459,0.8258480571184155,66.2156862745098,0.007797848188727668,Short (< 15 min),Other,False
XdRXNnzvrvo,LES MILLS | BODYCOMBAT 100,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-07-15 20:32:08,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT56S,71206,942,14,https://i.ytimg.com/vi/XdRXNnzvrvo/hqdefault.jpg,2024-07-15,2024,7,Monday,56,0.9333333333333333,480,1.342583490155324,148.34583333333333,0.013229222256551414,Short (< 15 min),BODYCOMBAT,False
nwSB7y4j3G0,LES MILLS LIVE BERLIN 2024,"Les Mills is officially landing in Berlin with adidas for a two-day fitness festival with nightclub energy. 

Experience the electric joy of Group Training at the iconic Kraftwerk Berlin, with immersive moments of music, movement, and magic. Big moves, big beats, and even bigger joy will unite a community who come to move and stay to sweat. 

Designed to inspire, empower, and connect, LES MILLS LIVE makes fitness more joyful— the way it should be.

Kraftwerk Berlin
October 19 + 20
https://www.lesmills.com/berlin

_________

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-06-17 01:27:25,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT35S,11259,155,9,https://i.ytimg.com/vi/nwSB7y4j3G0/hqdefault.jpg,2024-06-17,2024,6,Monday,35,0.5833333333333334,509,1.4566124877875477,22.11984282907662,0.01376676436628475,Short (< 15 min),Other,False
75Ta_88ft3Q,"KEEP IT REAL, KEEP IT 💯 #BODYCOMBAT100 #lesmills","Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-05-05 21:08:38,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT21S,102442,2395,17,https://i.ytimg.com/vi/75Ta_88ft3Q/hqdefault.jpg,2024-05-05,2024,5,Sunday,21,0.35,551,2.3545030358641963,185.9201451905626,0.023379082798071105,Short (< 15 min),BODYCOMBAT,False
ukvf_aRbQ7E,LES MILLS | What is LES MILLS DANCE?,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-04-28 20:56:21,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT1M,139407,375,17,https://i.ytimg.com/vi/ukvf_aRbQ7E/hqdefault.jpg,2024-04-28,2024,4,Sunday,60,1.0,558,0.281191044926008,249.83333333333334,0.0026899653532462503,Short (< 15 min),Other,False
OhPy8SaBPBI,LES MILLS HELMET,"Introducing the LES MILLS HELMET to level up your cycle workouts.

""I love the safe feeling of wearing a helmet whilst cycling outdoors, on the road and mountain biking, and I wanted to bring that experience to our cycle workouts. – Glen Ostergaard. 

Ride at your own risk and remember to always wear your sense of humor while pedaling!

______


Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-04-01 07:30:03,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT1M28S,16774,212,22,https://i.ytimg.com/vi/OhPy8SaBPBI/hqdefault.jpg,2024-04-01,2024,4,Monday,88,1.4666666666666666,586,1.395016096339573,28.62457337883959,0.012638607368546561,Short (< 15 min),Other,False
E8ASqwlztLQ,LES MILLS | International Women's Day Cardio Workout,"Lift your heart rate ❤️‍🔥 with this quick cardio workout led Rachael Newsham and Tash Vincent ft. Drifter by CHYL. 🎵 

“It’s fun to do the things that intimidate you and sometimes you surprise yourself with what you can actually achieve if you simply try.” – Tash. 

""I feel mentally strong when my environment supports me and it is safe to be all of me.” – Rach.

#internationalwomensday 

____________________________________

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-03-12 19:46:12,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT3M37S,22868,389,6,https://i.ytimg.com/vi/E8ASqwlztLQ/hqdefault.jpg,2024-03-12,2024,3,Tuesday,217,3.6166666666666667,605,1.7273045303480845,37.79834710743802,0.017010669931782404,Short (< 15 min),Other,False
QQk352bsjSM,LES MILLS | International Women's Day Strength Workout,"Get some energy and empowerment into your day with this 5-minute strength workout led by Erin Maw and Kaylah-Blayr ft. Fool Me by CHLY.🎵  

From the beginning of Erin's career with Les Mills she has represented strong athletic women, “I believe that fitness transcends gender, there are no such things as 'girl options' – we are all athletes.”

KB inspires inclusion and helps other women achieve by never seeing other women as threats, ""I want the best for all women so they can fall in love with fitness and thrive."" 

#internationalwomensday

___________________________________

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-03-10 19:54:30,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT5M8S,59416,514,6,https://i.ytimg.com/vi/QQk352bsjSM/hqdefault.jpg,2024-03-10,2024,3,Sunday,308,5.133333333333334,607,0.8751851353170864,97.8846787479407,0.008650868452941968,Short (< 15 min),Other,False
CcveDVdkaxE,LES MILLS AR Mindful Movement,"LES MILLS AR™ Mindful Movement sessions are interactive experiences where you follow an orb and flow through elements of yoga and tai-chi to slowly center yourself. In just 10 minutes you can feel calmer, grounded and more connected.

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-02-20 21:13:27,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT1M18S,5227,78,1,https://i.ytimg.com/vi/CcveDVdkaxE/hqdefault.jpg,2024-02-20,2024,2,Tuesday,78,1.3,626,1.5113832026018748,8.349840255591054,0.014922517696575474,Short (< 15 min),Other,False
IfC3bxjjLQE,LES MILLS LIVE 2024,"Together with adidas, LES MILLS LIVE will bring big energy, incredible workouts and new innovations to cities all over the world. 💪

Brisbane, Shanghai, Singapore, Paris, Madrid, Athens, Cyprus, Riyadh… and we’re going extra big in Berlin filming all-new Les Mills workouts there too. 🎥

Click to stay up to date and join us for the ultimate fitness festival: https://www.lesmills.com/live/

___________

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-02-20 19:43:30,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT34S,16934,187,14,https://i.ytimg.com/vi/IfC3bxjjLQE/hqdefault.jpg,2024-02-20,2024,2,Tuesday,34,0.5666666666666667,626,1.1869611432620764,27.05111821086262,0.011042872327861109,Short (< 15 min),Other,False
PCQEa8l15ZA,ADIDAS X LES MILLS | Feel your Strength,"This is real joy. Like legit joy.
#feelyourstrength #adidaslesmills

https://adidas.com/lesmills

_____________

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-02-06 19:47:28,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT1M,11705,140,12,https://i.ytimg.com/vi/PCQEa8l15ZA/hqdefault.jpg,2024-02-06,2024,2,Tuesday,60,1.0,640,1.2985903460059802,18.2890625,0.01196070055531824,Short (< 15 min),Other,False
H4rZdtB8JS4,LES MILLS XR BODYCOMBAT,"Join Rach and Dan for a brand new move: elbows! 💥 Circular, ascending and dropping elbows and all-new workouts with LES MILLS XR BODYCOMBAT and #MetaQuest3. 🌋👊

https://vr.meta.me/s/1Frm5fDtBoCC01B

#lesmils #bodycombat #XR

Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-01-25 19:47:26,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts,XR,BODYCOMBAT",PT1M31S,32600,421,18,https://i.ytimg.com/vi/H4rZdtB8JS4/hqdefault.jpg,2024-01-25,2024,1,Thursday,91,1.5166666666666666,652,1.3466257668711656,50.0,0.012914110429447853,Short (< 15 min),BODYCOMBAT,False
ZiyaMe6W8UQ,Workout For Water,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2024-01-23 20:00:07,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT1M20S,7148,142,5,https://i.ytimg.com/vi/ZiyaMe6W8UQ/hqdefault.jpg,2024-01-23,2024,1,Tuesday,80,1.3333333333333333,654,2.056519306099608,10.929663608562691,0.019865696698377167,Short (< 15 min),Other,False
vVsFpWT26d4,LES MILLS | What is LES MILLS FUNCTIONAL STRENGTH?,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+: app.https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2023-12-27 21:51:30,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT51S,53795,375,9,https://i.ytimg.com/vi/vVsFpWT26d4/hqdefault.jpg,2023-12-27,2023,12,Wednesday,51,0.85,681,0.7138209870805836,78.99412628487518,0.006970908076958825,Short (< 15 min),Other,False
eT7nh9WmhnI,LES MILLS | What is BODYATTACK?,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2023-12-20 21:21:04,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT55S,241726,411,10,https://i.ytimg.com/vi/eT7nh9WmhnI/hqdefault.jpg,2023-12-20,2023,12,Wednesday,55,0.9166666666666666,688,0.17416413625344399,351.34593023255815,0.0017002722090300587,Short (< 15 min),BODYATTACK,False
OvDaNrUKrCQ,LES MILLS | What is BODYBALANCE?,"Choose a workout you’ll actually enjoy with Les Mills 💚 Choose a science-backed, endorphin-raising workout from one of the happiest places on the planet: New Zealand.

Work out at a gym near you or at home with the LES MILLS+ app: https://lmod.co/onlineworkouts

Find Les Mills on social:
https://www.instagram.com/lesmills
https://www.tiktok.com/@lesmills
https://www.facebook.com/lesmills",2023-12-20 21:21:28,Les Mills,"Les Mills,Lesmills,Les Mills Group Fitness,Group Fitness,Health,Fitness,Workout Routines,Fitness Class,Fitness Classes,Workout,home workouts",PT1M5S,199573,408,11,https://i.ytimg.com/vi/OvDaNrUKrCQ/hqdefault.jpg,2023-12-20,2023,12,Wednesday,65,1.0833333333333333,688,0.20994823949131397,290.07703488372096,0.00204436471867437,Short (< 15 min),BODYBALANCE,False
